commonweight,age,party,gender4,educ,race,faminc_new
0.996595363173115,25,Nationalist Right,Woman,Some college,White,$100-120K
0.178038321344853,45,Disillusioned Left,Man,Some college,White,$30-40K
0.315301668499841,68,Religious Moderates,Woman,HS grad,White,$120-150K
0.740587983190816,73,Nationalist Right,Man,Some college,White,$60-70K
0.86861129867337,71,Religious Moderates,Woman,HS grad,White,$70-80K
0.346936811440695,51,Traditional Right,Man,HS grad,White,$60-70K
1.78361100972432,67,Traditional Right,Man,No HS,White,$10-20K
0.16521439413256,81,Religious Moderates,Man,Post-grad,Black,$20-30K
3.27101257296484,82,Religious Moderates,Woman,2-year,White,$20-30K
0.7043357955076,70,Moderate Left,Man,Post-grad,Asian,>500K
1.05288187858741,53,Nationalist Right,Woman,Some college,White,$10-20K
0.0418849512421258,69,Disillusioned Left,Man,HS grad,White,$50-60K
1.11347907120488,54,Religious Moderates,Man,4-year,White,$40-50K
0.600320634133093,40,Disillusioned Left,Woman,Post-grad,White,$100-120K
2.53079744452968,63,Religious Moderates,Woman,Some college,Hispanic,Prefer not to say
0.0332067874884813,37,MAGA Right,Woman,HS grad,White,$30-40K
2.23260714836835,64,Nationalist Right,Man,HS grad,White,$20-30K
0.543012883473048,73,Progressive Left,Man,4-year,White,$40-50K
0.052026155108768,75,Moderate Left,Woman,2-year,Black,Prefer not to say
0.0312422059361968,47,MAGA Right,Man,HS grad,White,$100-120K
0.401320078771342,61,Religious Moderates,Man,Post-grad,Asian,$350-500K
0.498995796587717,59,Nationalist Right,Man,2-year,Black,$80-100K
0.564499026442956,75,Disillusioned Left,Man,4-year,Other,$120-150K
0.574088353778535,61,Nationalist Right,Woman,HS grad,White,$120-150K
0.719493808217829,50,Moderate Left,Man,2-year,White,$120-150K
1.15374784518747,68,Faith-Based Conservatives,Man,4-year,White,$120-150K
0.77183500196846,68,Traditional Right,Woman,HS grad,White,$20-30K
0.511506233758275,71,Moderate Left,Man,Some college,White,$40-50K
0.163832560355661,64,MAGA Right,Woman,HS grad,White,$60-70K
0.559894455983234,31,Progressive Left,Woman,4-year,2+ races,$30-40K
0.324711263617553,55,Moderate Left,Man,4-year,White,$100-120K
0.337996581903999,71,Progressive Left,Man,2-year,Hispanic,$20-30K
0.795592113769117,61,Progressive Left,Woman,HS grad,White,$350-500K
3.46083194413825,31,Progressive Left,Woman,4-year,2+ races,$70-80K
0.19118683426369,26,Secular Moderates,Woman,2-year,2+ races,$70-80K
1.28389498116714,76,Nationalist Right,Man,HS grad,White,$30-40K
0.550886223324353,52,Traditional Right,Woman,HS grad,White,$20-30K
0.48647229720842,83,Disillusioned Left,Man,HS grad,White,$30-40K
1.20062636977124,48,Traditional Right,Woman,No HS,White,$50-60K
0.322224158994095,72,Nationalist Right,Man,HS grad,Hispanic,$70-80K
0.700073180511657,59,Progressive Left,Man,Post-grad,White,$250-350K
1.64293091421943,73,Traditional Right,Man,HS grad,White,$20-30K
2.663797449809,46,Religious Moderates,Woman,Some college,Hispanic,$20-30K
1.26806302836405,62,Progressive Left,Woman,Some college,White,Prefer not to say
0.61245048498595,68,Religious Moderates,Man,4-year,White,$250-350K
0.293951440102977,75,Nationalist Right,Woman,HS grad,White,$70-80K
0.957342999521384,68,Traditional Right,Woman,HS grad,White,$60-70K
3.98873218016346,66,MAGA Right,Woman,HS grad,White,$20-30K
0.666578388260379,66,Progressive Left,Man,Post-grad,White,$30-40K
2.64215854827173,70,MAGA Right,Man,Some college,Asian,Prefer not to say
1.02307625526179,60,Traditional Right,Man,2-year,White,$100-120K
0.832654681914636,62,Traditional Right,Man,HS grad,White,<10K
3.06587988893188,58,Religious Moderates,Woman,HS grad,Hispanic,$10-20K
1.2905274584933,44,Progressive Left,Man,Some college,White,$20-30K
0.516722616229954,78,Progressive Left,Woman,Post-grad,Black,>500K
2.6483014119013,56,Progressive Left,Woman,4-year,Asian,$40-50K
0.715229808614247,84,Traditional Right,Man,Some college,White,$50-60K
0.172787549495994,58,Moderate Left,Woman,HS grad,White,$20-30K
0.359057636075408,57,Moderate Left,Woman,HS grad,White,$10-20K
0.152038480628253,77,Traditional Right,Man,HS grad,White,$60-70K
0.0773197741884101,56,Moderate Left,Woman,2-year,White,$40-50K
0.622032632211577,48,Moderate Left,Woman,HS grad,White,$30-40K
0.142354359345533,68,Disillusioned Left,Man,HS grad,White,$70-80K
0.658824545989932,47,Progressive Left,Woman,HS grad,Black,$30-40K
1.02570362348879,80,MAGA Right,Woman,HS grad,White,$10-20K
0.686441861402316,59,Religious Moderates,Woman,No HS,White,$10-20K
0.50255895487142,32,Religious Moderates,Woman,2-year,White,$150-200K
3.22271104064688,45,MAGA Right,Woman,2-year,White,<10K
0.0438062494125407,64,Faith-Based Conservatives,Woman,HS grad,White,<10K
1.09741503094273,45,Progressive Left,Woman,Post-grad,White,$120-150K
0.307446579900631,80,Progressive Left,Woman,HS grad,White,$10-20K
0.332219334288395,42,Religious Moderates,Man,4-year,Black,$150-200K
0.115785020752814,60,Faith-Based Conservatives,Woman,Some college,White,$40-50K
1.15909751939844,73,Religious Moderates,Man,HS grad,White,Prefer not to say
3.20015250182133,45,Progressive Left,Man,Some college,Other,$70-80K
2.45237489879782,39,Moderate Left,Man,4-year,White,$250-350K
0.214939629638595,39,Religious Moderates,Man,Post-grad,Hispanic,$100-120K
0.0486900447658677,67,Moderate Left,Woman,Some college,2+ races,$20-30K
0.674759605432569,59,Progressive Left,Man,4-year,White,$40-50K
2.20840393049404,50,Nationalist Right,Man,2-year,Black,$10-20K
0.271957652971329,74,Faith-Based Conservatives,Woman,HS grad,White,$30-40K
1.24247028535139,79,Religious Moderates,Man,4-year,White,$100-120K
8.7047159056598e-4,47,Religious Moderates,Woman,HS grad,White,<10K
1.00561837389926,59,MAGA Right,Man,2-year,2+ races,$50-60K
1.09741503094273,45,Progressive Left,Woman,Post-grad,White,$200-250K
0.256291173125525,73,Disillusioned Left,Woman,2-year,Native American,Prefer not to say
0.867280292769765,80,Disillusioned Left,Woman,Post-grad,White,$70-80K
0.988579909641976,48,Traditional Right,Man,4-year,White,$150-200K
2.31379704450493,76,Progressive Left,Woman,HS grad,White,$20-30K
0.151709981498987,67,Progressive Left,Man,HS grad,White,$10-20K
0.356175582964767,43,Secular Moderates,Man,Post-grad,White,$150-200K
1.08032034476603,56,Progressive Left,Man,4-year,White,$150-200K
0.07519030013967,58,Faith-Based Conservatives,Man,No HS,White,$30-40K
0.62917164395497,51,Traditional Right,Woman,HS grad,White,$100-120K
1.83878240880556,41,Traditional Right,Woman,HS grad,White,$80-100K
0.756537619214408,71,Religious Moderates,Woman,HS grad,Black,$20-30K
0.138988685715119,63,Progressive Left,Man,HS grad,White,$20-30K
0.579702151927154,70,Disillusioned Left,Woman,Some college,White,$20-30K
0.247709127052149,67,Moderate Left,Man,Some college,White,$30-40K
0.104185730858744,79,Disillusioned Left,Woman,HS grad,White,$70-80K
1.08376023896579,66,Religious Moderates,Woman,Some college,White,$20-30K
0.871944121791699,42,Progressive Left,Woman,2-year,White,$100-120K
1.1388786319097,35,Nationalist Right,Man,Post-grad,White,$120-150K
0.455706537083491,73,Traditional Right,Man,2-year,Hispanic,$60-70K
0.116595449465863,79,Moderate Left,Woman,HS grad,White,Prefer not to say
0.356524790238787,36,Nationalist Right,Woman,Post-grad,Asian,Prefer not to say
0.404435795745394,59,Nationalist Right,Woman,HS grad,White,Prefer not to say
0.221606189091926,54,Nationalist Right,Woman,HS grad,White,$10-20K
1.12267511114547,67,Traditional Right,Woman,4-year,White,$50-60K
0.192728930201518,69,MAGA Right,Woman,4-year,Hispanic,$60-70K
0.086712169454838,45,Progressive Left,Woman,2-year,Hispanic,$50-60K
1.12947648838724,73,MAGA Right,Woman,Some college,White,$20-30K
0.216105460606466,71,MAGA Right,Woman,Some college,Black,$80-100K
0.115929820627973,55,Religious Moderates,Man,HS grad,White,$40-50K
0.0121887429859202,79,Religious Moderates,Woman,HS grad,White,$10-20K
1.0491122326513,69,Nationalist Right,Woman,HS grad,White,$30-40K
1.13584159192764,80,Religious Moderates,Woman,4-year,White,$150-200K
1.1491206369009,74,Traditional Right,Man,4-year,White,$30-40K
0.911881104898029,51,Progressive Left,Woman,Some college,White,$40-50K
0.551986285907125,55,Religious Moderates,Man,4-year,Hispanic,$150-200K
0.724886264027456,58,Religious Moderates,Man,Some college,Hispanic,$100-120K
0.39783425688984,61,Traditional Right,Woman,HS grad,White,$40-50K
0.976698177425446,67,Religious Moderates,Man,2-year,White,$40-50K
0.375958246825061,64,Faith-Based Conservatives,Woman,HS grad,White,$50-60K
0.0497125303483898,84,Religious Moderates,Woman,HS grad,White,$80-100K
0.512069574861196,70,Moderate Left,Man,4-year,White,$80-100K
0.572556694060672,85,Traditional Right,Man,Some college,White,$70-80K
1.27129214403902,26,Nationalist Right,Man,HS grad,White,$50-60K
1.14649960359241,63,Nationalist Right,Woman,Some college,White,$70-80K
1.24977629832425,81,Nationalist Right,Man,4-year,White,$150-200K
0.261254669101977,33,Traditional Right,Man,2-year,Black,$20-30K
0.395731138814545,60,Faith-Based Conservatives,Man,2-year,White,$20-30K
1.17348458009436,62,Religious Moderates,Woman,HS grad,White,$10-20K
0.213606347804142,72,Moderate Left,Woman,HS grad,White,$40-50K
0.0517568008316369,63,Traditional Right,Man,HS grad,White,$80-100K
0.394933380217014,55,MAGA Right,Woman,HS grad,White,$120-150K
1.00439732414219,79,Religious Moderates,Man,HS grad,White,$60-70K
0.824494954315503,65,Traditional Right,Man,Post-grad,Asian,$50-60K
0.0281358272634053,51,Nationalist Right,Man,Some college,Black,$40-50K
2.78015802579432,68,Religious Moderates,Man,HS grad,Black,$20-30K
1.79607426209661,44,MAGA Right,Man,4-year,White,<10K
0.781883547237552,36,Disillusioned Left,Man,4-year,White,$80-100K
1.09912136853628,68,MAGA Right,Man,Post-grad,Other,$30-40K
1.98349050072752,47,Moderate Left,Woman,No HS,White,$10-20K
0.511872328574943,74,Nationalist Right,Man,HS grad,White,$70-80K
1.0798159908461,57,MAGA Right,Man,4-year,White,>500K
0.782360281352923,64,Religious Moderates,Woman,HS grad,White,$50-60K
1.12253632802788,31,Traditional Right,Woman,2-year,2+ races,<10K
1.13543296332312,70,Religious Moderates,Man,Post-grad,White,$100-120K
0.470690219549931,63,Progressive Left,Man,4-year,White,$30-40K
6.62062045126953,26,MAGA Right,Woman,2-year,Hispanic,Prefer not to say
0.822503769857112,39,Moderate Left,Man,4-year,White,$30-40K
0.171003479646699,21,MAGA Right,Woman,Some college,Black,$50-60K
1.40200283961329,57,MAGA Right,Woman,Post-grad,2+ races,Prefer not to say
0.221160232537143,78,Faith-Based Conservatives,Woman,4-year,White,$120-150K
2.94314538217342,63,Religious Moderates,Woman,HS grad,White,$20-30K
0.372051007352307,56,MAGA Right,Woman,HS grad,White,$20-30K
0.0339512929046659,76,Faith-Based Conservatives,Man,4-year,Other,Prefer not to say
0.233412840406803,32,Disillusioned Left,Woman,4-year,White,$70-80K
0.841492567518002,40,Moderate Left,Man,4-year,White,$70-80K
0.922153479229566,54,Moderate Left,Man,Some college,White,$80-100K
0.104316896092227,56,Moderate Left,Woman,Some college,Black,<10K
0.137616625951178,73,Progressive Left,Woman,Some college,Native American,$100-120K
0.202168453857965,56,Moderate Left,Woman,HS grad,White,$10-20K
1.49331851995973,66,Disillusioned Left,Woman,4-year,White,$70-80K
1.0109038154735701,76,Disillusioned Left,Man,HS grad,White,<10K
0.0125156153836457,59,Traditional Right,Woman,HS grad,Other,$30-40K
0.0265896950524062,79,Religious Moderates,Man,2-year,White,$10-20K
0.128036673558156,71,Traditional Right,Man,Some college,Black,Prefer not to say
0.0130561531150242,61,Moderate Left,Woman,Some college,Black,$50-60K
0.917741939588931,39,Nationalist Right,Woman,Post-grad,White,$100-120K
0.207147040328437,34,Traditional Right,Woman,HS grad,Asian,Prefer not to say
0.472950263663528,43,Progressive Left,Woman,HS grad,White,$120-150K
2.08418970246655,33,Progressive Left,Man,Post-grad,Black,$120-150K
0.672490109172395,47,Disillusioned Left,Woman,2-year,White,$10-20K
0.874626452852127,52,Religious Moderates,Woman,Some college,Black,$20-30K
1.06951235518051,95,Traditional Right,Woman,HS grad,White,$30-40K
0.346000575301958,49,Moderate Left,Man,4-year,White,Prefer not to say
0.320960281443289,71,Progressive Left,Woman,Post-grad,White,$50-60K
0.91883561445991,37,Progressive Left,Man,Post-grad,White,$250-350K
0.172787549495994,63,Disillusioned Left,Woman,HS grad,White,$50-60K
0.401988703248579,62,Moderate Left,Woman,HS grad,White,$50-60K
0.680917719767828,71,Religious Moderates,Woman,Some college,Other,$10-20K
1.23567339002064,85,Religious Moderates,Woman,4-year,White,$30-40K
1.57529781533683,46,Disillusioned Left,Woman,2-year,Black,$40-50K
0.910036172362716,83,Moderate Left,Woman,4-year,White,$40-50K
0.418648185448388,75,Religious Moderates,Woman,HS grad,White,$10-20K
1.74201424393309,30,MAGA Right,Man,HS grad,White,Prefer not to say
0.781745754488112,67,Religious Moderates,Woman,HS grad,White,$80-100K
0.886591092561438,71,Religious Moderates,Man,HS grad,White,Prefer not to say
0.560362004350278,59,Progressive Left,Man,Post-grad,White,$250-350K
2.31638777185577,68,Moderate Left,Woman,HS grad,White,$20-30K
0.303970730196057,81,Nationalist Right,Woman,HS grad,White,$20-30K
0.17913507738939,64,Disillusioned Left,Woman,HS grad,White,<10K
0.864471380505783,64,Progressive Left,Man,4-year,White,$40-50K
1.21645291206746,66,Moderate Left,Man,HS grad,White,$10-20K
5.70663449168084,40,Religious Moderates,Woman,HS grad,White,$50-60K
0.615903215102137,53,Moderate Left,Man,HS grad,Hispanic,$10-20K
0.0929799897258449,47,Moderate Left,Man,HS grad,White,$20-30K
0.945338261893564,71,Nationalist Right,Man,HS grad,White,$70-80K
0.193447056908733,50,Progressive Left,Woman,HS grad,White,$50-60K
0.0426960539266754,29,Moderate Left,Woman,HS grad,Asian,Prefer not to say
0.745188188826075,77,Traditional Right,Woman,HS grad,White,$100-120K
0.0785045239787137,64,Religious Moderates,Woman,2-year,Black,$20-30K
0.0807190525799845,62,Moderate Left,Man,Some college,White,$10-20K
2.93405606517311,38,Nationalist Right,Man,HS grad,Hispanic,$80-100K
0.872730754002149,74,Religious Moderates,Man,4-year,White,$50-60K
0.216858825364351,61,Disillusioned Left,Woman,HS grad,White,Prefer not to say
0.30121651819135,64,Religious Moderates,Man,4-year,White,$70-80K
0.376608985878349,59,Moderate Left,Man,Some college,Black,<10K
0.419099950732939,71,Religious Moderates,Man,HS grad,Black,$60-70K
1.692794460665,72,Traditional Right,Woman,4-year,White,$80-100K
0.0711265018934078,59,Traditional Right,Man,Some college,Black,<10K
0.2290628854187,69,Religious Moderates,Woman,2-year,White,$10-20K
0.71079658062058,72,Religious Moderates,Woman,HS grad,White,$70-80K
0.213783853900306,63,Traditional Right,Man,Some college,White,$20-30K
1.03223715394035,66,MAGA Right,Man,HS grad,White,Prefer not to say
1.48925527168802,28,Progressive Left,Man,4-year,White,$40-50K
1.4207103033325,76,Religious Moderates,Woman,Post-grad,White,$80-100K
0.668083469551505,64,Nationalist Right,Man,4-year,White,$60-70K
1.21552434211284,77,Moderate Left,Woman,Post-grad,White,Prefer not to say
1.16192236354969,71,Traditional Right,Man,4-year,White,$40-50K
0.139158573062935,55,Faith-Based Conservatives,Man,4-year,White,$250-350K
0.422875533542655,56,Progressive Left,Woman,Some college,White,$10-20K
0.0226695668760111,65,Traditional Right,Woman,HS grad,Black,$20-30K
0.29844415734328,60,Moderate Left,Woman,4-year,Black,Prefer not to say
0.500035691538589,69,Religious Moderates,Woman,Some college,White,$20-30K
0.696314420563759,46,Secular Moderates,Woman,Some college,2+ races,$20-30K
1.43315025049432,29,Moderate Left,Man,4-year,White,$100-120K
1.17010595959492,69,Nationalist Right,Man,HS grad,White,$100-120K
0.955312973573207,71,Religious Moderates,Woman,HS grad,White,$20-30K
0.130675900200184,62,Moderate Left,Man,HS grad,White,$10-20K
0.235972482821246,73,Moderate Left,Woman,Some college,2+ races,$20-30K
1.6031850349506,32,Disillusioned Left,Man,Some college,White,<10K
0.444880778129217,66,Disillusioned Left,Woman,HS grad,White,$30-40K
0.00207278047379936,59,Religious Moderates,Woman,HS grad,Black,$10-20K
0.565023771366162,26,Nationalist Right,Woman,4-year,Hispanic,Prefer not to say
0.247524324360204,53,Progressive Left,Woman,4-year,Black,$40-50K
3.77418360781236,67,Religious Moderates,Man,HS grad,Black,$10-20K
0.728709020628197,61,Nationalist Right,Man,4-year,White,$60-70K
0.264714071010776,73,Progressive Left,Woman,HS grad,Black,$20-30K
0.965994766619648,56,Progressive Left,Man,Some college,Other,$80-100K
0.0245347013843607,52,Traditional Right,Woman,HS grad,White,$70-80K
0.542070877666685,63,Religious Moderates,Man,2-year,Other,$30-40K
0.0571386698715005,62,Religious Moderates,Woman,Some college,White,$10-20K
0.221704807441094,76,Nationalist Right,Man,HS grad,White,$40-50K
0.139947907033384,76,Religious Moderates,Woman,Some college,White,$80-100K
5.18136251335978,52,Religious Moderates,Woman,2-year,Asian,$30-40K
1.40055583785649,33,MAGA Right,Woman,Some college,Other,<10K
0.7492406387728,32,Progressive Left,Man,Some college,White,$40-50K
0.575501613342441,64,Faith-Based Conservatives,Man,HS grad,White,$20-30K
0.159827028814196,50,Faith-Based Conservatives,Woman,2-year,White,$50-60K
0.286208154790436,64,Religious Moderates,Woman,Some college,White,$10-20K
1.82514136925543,78,Nationalist Right,Man,Post-grad,White,Prefer not to say
0.0465581465336223,35,Moderate Left,Woman,HS grad,White,$80-100K
2.05185183773388,60,Religious Moderates,Woman,No HS,Other,$10-20K
0.614300446225661,54,Moderate Left,Man,2-year,White,$50-60K
0.886686382286479,56,Moderate Left,Woman,2-year,Black,$60-70K
0.954010720001829,31,Religious Moderates,Woman,Some college,White,$40-50K
1.19367668714296,73,Disillusioned Left,Woman,HS grad,Black,$120-150K
1.21552434211284,75,Disillusioned Left,Woman,Post-grad,White,$50-60K
0.285869615377829,56,Traditional Right,Woman,Post-grad,White,$20-30K
0.798055166459347,71,Nationalist Right,Woman,Some college,White,$120-150K
3.1885702285575,36,Secular Moderates,Man,Post-grad,Other,$150-200K
0.0213359891262095,70,Religious Moderates,Woman,HS grad,White,$40-50K
2.49756182799557,30,Moderate Left,Woman,4-year,2+ races,$50-60K
0.218221962789298,36,Moderate Left,Man,Some college,2+ races,$30-40K
1.6082996418788,66,MAGA Right,Man,Post-grad,2+ races,$120-150K
0.439096823689505,72,Disillusioned Left,Man,Post-grad,White,$100-120K
1.00662518327384,68,Nationalist Right,Man,2-year,White,$20-30K
0.951341293466892,65,Religious Moderates,Woman,Some college,Other,$70-80K
0.901321608635665,74,MAGA Right,Man,Some college,Native American,$80-100K
0.899837818260162,64,Moderate Left,Woman,HS grad,Black,$40-50K
1.23783199660589,72,Nationalist Right,Woman,2-year,White,$60-70K
1.47542399805944,36,Nationalist Right,Man,Post-grad,Asian,$30-40K
0.404581670836901,33,Disillusioned Left,Man,Post-grad,Other,$250-350K
2.24990223772863,33,Faith-Based Conservatives,Man,4-year,White,$150-200K
0.485023056337618,72,Nationalist Right,Woman,HS grad,White,$50-60K
4.79757840070996,36,Nationalist Right,Woman,Post-grad,Asian,$70-80K
0.912220503870536,71,MAGA Right,Man,4-year,White,$70-80K
1.97946067604532,41,Disillusioned Left,Man,Some college,White,$10-20K
0.0194626784951389,51,MAGA Right,Man,HS grad,White,Prefer not to say
0.683681572444526,68,Faith-Based Conservatives,Man,HS grad,White,$70-80K
0.579478467031905,28,Religious Moderates,Woman,Some college,Hispanic,$40-50K
0.352470453919103,46,Religious Moderates,Man,HS grad,White,$20-30K
0.711204482813569,83,Nationalist Right,Woman,4-year,White,$40-50K
0.0145889699645052,25,Secular Moderates,Woman,4-year,White,$50-60K
0.0408773469292381,45,Traditional Right,Man,HS grad,White,Prefer not to say
0.183357640098732,73,Progressive Left,Man,Some college,White,Prefer not to say
0.938790563638688,39,Traditional Right,Woman,Some college,2+ races,$30-40K
0.00227342536186819,25,Moderate Left,Woman,2-year,2+ races,$70-80K
0.0367946993563003,25,Progressive Left,Man,HS grad,White,Prefer not to say
2.16150677165405,45,Nationalist Right,Man,Some college,White,$200-250K
0.0600895240863123,28,Religious Moderates,Woman,4-year,White,$80-100K
0.340602316850233,83,Religious Moderates,Woman,Some college,White,$20-30K
0.773132992446833,61,Traditional Right,Woman,HS grad,White,$50-60K
0.318873893571932,66,Progressive Left,Man,Some college,Black,$20-30K
5.89213627817526,26,Secular Moderates,Man,HS grad,White,Prefer not to say
0.917131347363716,54,Disillusioned Left,Woman,HS grad,White,$20-30K
1.42655440821438,57,Religious Moderates,Man,4-year,White,$120-150K
0.066512571088353,54,Moderate Left,Woman,2-year,Black,$30-40K
1.14581275411904,85,Religious Moderates,Man,HS grad,White,$80-100K
0.765829098911487,73,Nationalist Right,Other,4-year,White,$100-120K
0.677813690125789,64,Moderate Left,Man,4-year,White,$100-120K
1.11852824718854,76,Religious Moderates,Woman,Some college,Black,$40-50K
1.06840324085526,65,Nationalist Right,Man,4-year,White,$80-100K
2.84988799458919,26,Progressive Left,Woman,4-year,White,$70-80K
0.162323152795891,85,Faith-Based Conservatives,Woman,Some college,White,Prefer not to say
0.611147460510537,60,Religious Moderates,Woman,HS grad,White,$60-70K
0.969527641178881,73,Moderate Left,Woman,4-year,White,$80-100K
0.443715609838057,62,Progressive Left,Man,Post-grad,White,$60-70K
1.89237203603799,60,Moderate Left,Woman,4-year,Black,$30-40K
0.100986281188705,47,Traditional Right,Man,Some college,Asian,$60-70K
0.0297324878084163,56,Nationalist Right,Man,Some college,Black,$150-200K
1.37335674363426,82,Nationalist Right,Man,HS grad,White,$40-50K
2.21852273886925,25,Moderate Left,Woman,No HS,Black,$10-20K
0.62450123748177,69,Progressive Left,Woman,4-year,White,$70-80K
1.08958512788689,66,Progressive Left,Woman,2-year,Black,$60-70K
0.65292822137427,75,Moderate Left,Woman,4-year,White,$60-70K
0.729642410777733,61,Religious Moderates,Man,Some college,Black,Prefer not to say
0.866075442307559,77,Traditional Right,Man,4-year,White,$20-30K
0.181886188104183,51,Disillusioned Left,Woman,2-year,White,<10K
0.511549569852912,65,Nationalist Right,Man,2-year,White,$10-20K
0.644800165164241,92,Moderate Left,Man,HS grad,White,$40-50K
0.0236179702382913,60,Progressive Left,Woman,Post-grad,Black,$30-40K
0.551484246944825,83,Moderate Left,Woman,HS grad,White,$10-20K
0.376608985878349,66,Progressive Left,Man,2-year,Black,$30-40K
0.506723724182708,55,Progressive Left,Woman,2-year,Black,$10-20K
0.391059313037506,59,Moderate Left,Woman,No HS,White,<10K
0.407525274038842,64,Religious Moderates,Man,Some college,White,$80-100K
0.388567391458903,62,Religious Moderates,Woman,HS grad,White,$120-150K
1.52997432772591,61,Religious Moderates,Man,Post-grad,Asian,$250-350K
0.646878019290541,38,Progressive Left,Man,Post-grad,White,Prefer not to say
0.108644271383376,48,Nationalist Right,Woman,No HS,White,$30-40K
0.0617495678974146,29,Secular Moderates,Man,4-year,White,$100-120K
0.00973810693503306,29,Progressive Left,Man,Post-grad,Black,$50-60K
1.4935584405956,78,Nationalist Right,Man,HS grad,White,$30-40K
1.38795146850259,66,Progressive Left,Woman,Post-grad,White,$70-80K
0.429138992856247,48,Progressive Left,Woman,Some college,Hispanic,$10-20K
0.467961683214916,61,Progressive Left,Man,Post-grad,White,$120-150K
0.210791662974396,58,Disillusioned Left,Man,4-year,White,$120-150K
2.58172550853948,27,Disillusioned Left,Man,4-year,Asian,$350-500K
6.19260114389252,28,Religious Moderates,Man,No HS,White,Prefer not to say
0.945371137977517,86,Nationalist Right,Woman,Post-grad,White,$120-150K
1.28301516452226,81,Faith-Based Conservatives,Woman,HS grad,White,$40-50K
0.179726229555101,43,Moderate Left,Man,4-year,White,$40-50K
1.21903462822644,79,Secular Moderates,Woman,HS grad,Black,<10K
0.609195009269927,36,Nationalist Right,Woman,No HS,White,$20-30K
0.872103652115417,61,Moderate Left,Woman,4-year,White,$70-80K
0.288060255108091,82,Progressive Left,Woman,HS grad,White,$50-60K
3.16273539755969,59,Nationalist Right,Man,HS grad,White,$100-120K
0.312489499736862,58,Religious Moderates,Woman,Some college,White,$50-60K
0.244963284060272,65,Moderate Left,Man,4-year,White,$100-120K
3.19961166931059,39,Religious Moderates,Woman,2-year,White,$80-100K
0.502286382327561,71,Progressive Left,Woman,HS grad,White,$250-350K
0.646918682025711,72,Progressive Left,Woman,Some college,White,$30-40K
11.5908128566172,26,Moderate Left,Man,4-year,White,$80-100K
0.203937796139825,66,Faith-Based Conservatives,Man,Some college,White,$80-100K
1.12046001842611,62,MAGA Right,Man,Some college,White,$50-60K
0.690438981156519,66,Progressive Left,Man,Post-grad,White,$120-150K
0.375940385267939,67,Nationalist Right,Woman,HS grad,White,$20-30K
0.97730039624775,26,Religious Moderates,Woman,Some college,White,$40-50K
0.86731999816131,60,Religious Moderates,Woman,Some college,White,Prefer not to say
1.08691837620026,36,Moderate Left,Woman,4-year,Black,$40-50K
3.26632717109061,38,Nationalist Right,Woman,2-year,White,$80-100K
1.0439367545513,55,Nationalist Right,Man,Post-grad,White,$100-120K
2.30856067602383,52,Religious Moderates,Woman,4-year,Asian,Prefer not to say
0.101956103644272,63,Secular Moderates,Man,Some college,White,$40-50K
0.56815409241916,83,Nationalist Right,Woman,HS grad,White,$50-60K
0.400118901163952,73,Religious Moderates,Woman,HS grad,White,$10-20K
0.374431777284979,40,Moderate Left,Woman,HS grad,White,<10K
1.23350511014269,45,Secular Moderates,Woman,Some college,White,$30-40K
1.02593257756825,76,Progressive Left,Woman,Some college,Black,$40-50K
0.698878445848517,82,Moderate Left,Woman,HS grad,White,$10-20K
1.17562762528341,49,Disillusioned Left,Man,HS grad,Black,$20-30K
0.565862848481504,88,Traditional Right,Man,HS grad,White,$120-150K
0.099372622418619,35,Nationalist Right,Man,HS grad,Black,$20-30K
0.802360801085882,64,Progressive Left,Woman,4-year,Hispanic,$20-30K
0.852244113810077,61,Moderate Left,Man,4-year,White,$120-150K
0.230933975471749,75,Moderate Left,Man,4-year,Black,$100-120K
0.734903407030757,79,Religious Moderates,Man,4-year,Asian,Prefer not to say
2.78847134541725,66,Faith-Based Conservatives,Woman,4-year,Hispanic,Prefer not to say
0.141912522286113,66,Religious Moderates,Man,HS grad,White,$10-20K
0.0772777897626878,46,Traditional Right,Woman,HS grad,White,$30-40K
0.313867792809303,54,Progressive Left,Woman,Some college,White,$40-50K
0.889109457101118,74,Traditional Right,Woman,HS grad,White,$20-30K
0.337215669744226,68,Moderate Left,Woman,Some college,Hispanic,$50-60K
1.41702206766465,41,Progressive Left,Woman,Some college,White,$120-150K
0.866851424411547,86,Traditional Right,Man,Some college,White,$30-40K
1.04706646379999,45,MAGA Right,Woman,Some college,White,$40-50K
1.50634370924967,60,Religious Moderates,Woman,2-year,White,$20-30K
1.1505957018995,68,Progressive Left,Man,Post-grad,Asian,$80-100K
0.271957652971329,68,Traditional Right,Woman,HS grad,White,$120-150K
6.90486607041363,67,Religious Moderates,Man,HS grad,White,$30-40K
0.746055554895564,70,MAGA Right,Man,HS grad,White,$150-200K
0.999578447802211,41,Disillusioned Left,Woman,4-year,White,$10-20K
0.583481355025827,66,MAGA Right,Woman,2-year,White,$30-40K
0.499729399372576,47,Traditional Right,Man,HS grad,White,$20-30K
0.889109457101118,69,Faith-Based Conservatives,Woman,HS grad,White,$50-60K
1.1573734680471,69,Traditional Right,Woman,Some college,White,Prefer not to say
0.458445514944723,63,Disillusioned Left,Man,HS grad,White,$40-50K
1.29441261777174,68,MAGA Right,Man,Post-grad,White,Prefer not to say
0.489896816710598,73,Secular Moderates,Man,Some college,White,$60-70K
