party,variable,people_1,people_2,people_3,people_4,people_5,people_6,people_7,people_8,people_NA,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_7,pct_8,pct_NA
Nationalist Right,CC24_323a,2435.367096366307,7494.44802029201,NA,NA,NA,NA,NA,NA,NA,0.2452580504022397,0.7547419495977603,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_323b,9454.498867547907,475.31624911048704,NA,NA,NA,NA,NA,NA,NA,0.952132417016195,0.04786758298380499,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_323c,9281.574539684076,648.240576974301,NA,NA,NA,NA,NA,NA,NA,0.9347177596603178,0.06528224033968213,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_323d,4257.681235309379,5672.133881348934,NA,NA,NA,NA,NA,NA,NA,0.4287774933660819,0.5712225066339182,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_324a,1176.0257097276033,8753.789406930737,NA,NA,NA,NA,NA,NA,NA,0.11843379719675676,0.8815662028032433,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_324c,2756.2560720824017,7173.5590445759,NA,NA,NA,NA,NA,NA,NA,0.27757375537219164,0.7224262446278085,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_326a,2077.2611009417474,7852.5540157165615,NA,NA,NA,NA,NA,NA,NA,0.2091943381158148,0.7908056618841852,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_326b,2734.572214312648,7195.242902345663,NA,NA,NA,NA,NA,NA,NA,0.27539004323707045,0.7246099567629295,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_326c,1459.5200208122708,8470.29509584607,NA,NA,NA,NA,NA,NA,NA,0.1469836047968071,0.8530163952031928,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_326d,8779.28572603097,1150.5293906273707,NA,NA,NA,NA,NA,NA,NA,0.8841338557555585,0.11586614424444149,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_328c,6823.514948292337,3106.300168365964,NA,NA,NA,NA,NA,NA,NA,0.6871744204829331,0.31282557951706685,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_328d,7544.477958612376,2385.3371580459234,NA,NA,NA,NA,NA,NA,NA,0.7597803050688958,0.24021969493110415,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_328e,5332.955735891889,4596.859380766402,NA,NA,NA,NA,NA,NA,NA,0.5370649577297069,0.4629350422702932,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_330a,0.6302629394969085,17.88217258283048,25.905713316110894,567.351287163488,1073.4253866159988,3826.239775057558,3758.365740548181,660.0147784346774,NA,6.347176982576181e-5,0.00180085654896345,0.00260888173765201,0.05713613803460396,0.1081012459955283,0.3853284003887067,0.3784930229207505,0.06646798260396924,NA
Nationalist Right,CC24_340c,2489.793838063826,7440.021278594463,NA,NA,NA,NA,NA,NA,NA,0.25073919391378596,0.7492608060862139,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_340f,9104.937823661432,824.8772929969323,NA,NA,NA,NA,NA,NA,NA,0.9169292395370876,0.08307076046291227,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_341b,2184.8544929262503,7744.960623732049,NA,NA,NA,NA,NA,NA,NA,0.22002972535318704,0.7799702746468129,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_341c,3161.85880653353,6767.956310124785,NA,NA,NA,NA,NA,NA,NA,0.31842071271087186,0.6815792872891281,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,CC24_420_5,6986.723612982023,2943.0915036762744,NA,NA,NA,NA,NA,NA,NA,0.7036106443977056,0.2963893556022944,NA,NA,NA,NA,NA,NA,NA
