party,age,density
Disillusioned Left,37.41682974559687,0.02276380834148908
Disillusioned Left,37.57729941291585,0.02287443269556702
Disillusioned Left,37.737769080234834,0.02298085445976173
Disillusioned Left,37.89823874755381,0.023082707005011947
Disillusioned Left,38.0587084148728,0.023179620316074123
Disillusioned Left,38.21917808219178,0.02326864384787111
Disillusioned Left,38.37964774951076,0.023351290761458837
Disillusioned Left,38.540117416829744,0.02342724529475462
Disillusioned Left,38.70058708414873,0.02349610366804396
Disillusioned Left,38.86105675146771,0.023555258986236772
Disillusioned Left,39.02152641878669,0.02360463250728051
Disillusioned Left,39.18199608610568,0.023645078594160766
Disillusioned Left,39.342465753424655,0.02367619404457225
Disillusioned Left,39.50293542074364,0.0236963891210947
Disillusioned Left,39.66340508806262,0.023702826439588168
Disillusioned Left,39.8238747553816,0.023698214229959363
Disillusioned Left,39.98434442270059,0.023682205542841794
Disillusioned Left,40.144814090019565,0.02365446038507552
Disillusioned Left,40.30528375733855,0.023609670579013687
Disillusioned Left,40.465753424657535,0.02355170069743677
Disillusioned Left,40.62622309197651,0.023480757064510534
Disillusioned Left,40.7866927592955,0.023396627531618176
Disillusioned Left,40.94716242661448,0.023295805959295597
Disillusioned Left,41.10763209393346,0.023178822246576188
Disillusioned Left,41.268101761252446,0.023048101092857366
Disillusioned Left,41.42857142857143,0.022903615836403397
Disillusioned Left,41.58904109589041,0.022744079179532303
Disillusioned Left,41.74951076320939,0.022566360568232767
Disillusioned Left,41.90998043052837,0.022375207295145454
Disillusioned Left,42.070450097847356,0.022170812523269152
Disillusioned Left,42.23091976516634,0.02195338732918331
Disillusioned Left,42.39138943248532,0.021718717325806648
Disillusioned Left,42.551859099804304,0.021471402791912203
Disillusioned Left,42.71232876712329,0.021212547892097228
Disillusioned Left,42.87279843444227,0.02094258094916359
Disillusioned Left,43.03326810176125,0.02065982537552399
Disillusioned Left,43.193737769080236,0.02036557820864249
Disillusioned Left,43.354207436399214,0.0200625622176148
Disillusioned Left,43.5146771037182,0.019751380625726917
Disillusioned Left,43.67514677103718,0.019432182692481512
Disillusioned Left,43.83561643835616,0.01910444021530569
Disillusioned Left,43.99608610567515,0.01877148566504174
Disillusioned Left,44.156555772994125,0.01843402441958686
Disillusioned Left,44.31702544031311,0.018092766205120795
Disillusioned Left,44.477495107632095,0.017747947018268304
Disillusioned Left,44.63796477495107,0.017401651695233028
Disillusioned Left,44.79843444227006,0.017054797148388975
Disillusioned Left,44.95890410958904,0.016708099210567717
Disillusioned Left,45.11937377690802,0.016362741935705957
Disillusioned Left,45.279843444227005,0.0160202153128058
Disillusioned Left,45.44031311154599,0.015680922428629764
Disillusioned Left,45.60078277886497,0.015345504451742565
Disillusioned Left,45.76125244618395,0.015014897078695688
Disillusioned Left,45.92172211350293,0.014691964188162689
Disillusioned Left,46.082191780821915,0.014375532564183422
Disillusioned Left,46.2426614481409,0.014066111647773232
Disillusioned Left,46.40313111545988,0.013764198876467078
Disillusioned Left,46.56360078277886,0.013473243296193874
Disillusioned Left,46.72407045009785,0.013192075888136163
Disillusioned Left,46.884540117416826,0.01292027218308461
Disillusioned Left,47.04500978473581,0.012658172603633
Disillusioned Left,47.205479452054796,0.012408038704546548
Disillusioned Left,47.365949119373774,0.01217105379422038
Disillusioned Left,47.52641878669276,0.011944961953883008
Disillusioned Left,47.68688845401174,0.011729954875574322
Disillusioned Left,47.84735812133072,0.011526608235563056
Disillusioned Left,48.007827788649706,0.01133928314662413
Disillusioned Left,48.168297455968684,0.011163643202490043
Disillusioned Left,48.32876712328767,0.010999758219268308
Disillusioned Left,48.489236790606654,0.010847689902655977
Disillusioned Left,48.64970645792563,0.010711195162141529
Disillusioned Left,48.81017612524462,0.010587948385442204
Disillusioned Left,48.9706457925636,0.010476573187874665
Disillusioned Left,49.13111545988258,0.010377043532683103
Disillusioned Left,49.291585127201564,0.010291233872912631
Disillusioned Left,49.45205479452055,0.01022018923908638
Disillusioned Left,49.61252446183953,0.010160724092117834
Disillusioned Left,49.77299412915851,0.010112747367898614
Disillusioned Left,49.93346379647749,0.01007632651136947
Disillusioned Left,50.093933463796475,0.01005569994948502
Disillusioned Left,50.25440313111546,0.010046042106323412
Disillusioned Left,50.41487279843444,0.010047206202855725
Disillusioned Left,50.57534246575342,0.010059041017976013
Disillusioned Left,50.73581213307241,0.010084340289169562
Disillusioned Left,50.896281800391385,0.010121098414500157
Disillusioned Left,51.05675146771037,0.010167714737292234
Disillusioned Left,51.217221135029355,0.010223979261154316
Disillusioned Left,51.37769080234833,0.010290960986735296
Disillusioned Left,51.53816046966732,0.010369428436227608
Disillusioned Left,51.6986301369863,0.010456464122347318
Disillusioned Left,51.85909980430528,0.01055179216718387
Disillusioned Left,52.019569471624266,0.010655131270626526
Disillusioned Left,52.18003913894324,0.010769106944292835
Disillusioned Left,52.34050880626223,0.010890042845635124
Disillusioned Left,52.50097847358121,0.011017556406857601
Disillusioned Left,52.66144814090019,0.011151298651050577
Disillusioned Left,52.821917808219176,0.011292283250003
Disillusioned Left,52.98238747553816,0.011439069588361264
Disillusioned Left,53.14285714285714,0.01159038074227413
Disillusioned Left,53.303326810176124,0.011745811596470554
Disillusioned Left,53.46379647749511,0.01190530912301664
Disillusioned Left,53.62426614481409,0.012068560410185699
Disillusioned Left,53.78473581213307,0.012234036515536617
Disillusioned Left,53.945205479452056,0.012401302750389526
Disillusioned Left,54.105675146771034,0.012569923403642953
Disillusioned Left,54.26614481409002,0.012739403153324143
Disillusioned Left,54.426614481409,0.012908738166004083
Disillusioned Left,54.58708414872798,0.013077487568450527
Disillusioned Left,54.74755381604697,0.013245228914142513
Disillusioned Left,54.908023483365945,0.013410960750074875
Disillusioned Left,55.06849315068493,0.013573994871040737
Disillusioned Left,55.228962818003914,0.013734236153479336
Disillusioned Left,55.38943248532289,0.013891318360979354
Disillusioned Left,55.54990215264188,0.014044449314645472
Disillusioned Left,55.71037181996086,0.014192090117692796
Disillusioned Left,55.87084148727984,0.01433510946539895
Disillusioned Left,56.031311154598825,0.014473233407497154
Disillusioned Left,56.1917808219178,0.014606196368357466
Disillusioned Left,56.35225048923679,0.014731492553221672
Disillusioned Left,56.51272015655577,0.014850626604350436
Disillusioned Left,56.67318982387475,0.014963684931103062
